timestamp,frame_id,Pelvis_x,Pelvis_y,Pelvis_z,SpineNaval_x,SpineNaval_y,SpineNaval_z,SpineChest_x,SpineChest_y,SpineChest_z,Neck_x,Neck_y,Neck_z,ClavicleLeft_x,ClavicleLeft_y,ClavicleLeft_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,ClavicleRight_x,ClavicleRight_y,ClavicleRight_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,EyeLeft_x,EyeLeft_y,EyeLeft_z,EarLeft_x,EarLeft_y,EarLeft_z,EyeRight_x,EyeRight_y,EyeRight_z,EarRight_x,EarRight_y,EarRight_z,label
1744775536.7075896,10,-185.65953063964844,419.818359375,520.7366943359375,-190.18577575683594,266.6339416503906,605.6246948242188,-193.83953857421875,144.96168518066406,674.895263671875,-194.309814453125,-58.24776077270508,739.3709716796875,-161.2808837890625,-24.039596557617188,731.9171752929688,-23.76948356628418,2.1754260063171387,742.3568725585938,72.67826080322266,255.56532287597656,730.983642578125,-65.73041534423828,275.8890686035156,551.2521362304688,-143.1029815673828,222.60000610351562,540.5304565429688,-240.9102325439453,189.9626922607422,515.4837646484375,-163.72987365722656,222.19583129882812,495.2344970703125,-227.21307373046875,-24.67830467224121,727.4852905273438,-354.59967041015625,-12.428125381469727,710.1661376953125,-564.3369140625,94.75714874267578,565.348388671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193.60385131835938,-137.64425659179688,750.7794799804688,-188.84603881835938,-243.75245666503906,634.0863647460938,-164.39111328125,-257.4040832519531,681.3789672851562,-111.34933471679688,-194.5869903564453,774.8549194335938,-215.35801696777344,-257.4991455078125,675.1876831054688,-274.2144775390625,-198.8406524658203,773.4147338867188,Berjalan
1744775536.7861695,11,-182.82904052734375,415.7033386230469,520.4075317382812,-187.14559936523438,262.8272705078125,604.27734375,-190.6310272216797,141.36734008789062,672.6873168945312,-192.86544799804688,-60.77729034423828,737.3942260742188,-159.6940155029297,-26.997745513916016,729.9758911132812,-22.264585494995117,-3.8606393337249756,740.5267333984375,86.2891845703125,243.00296020507812,724.1194458007812,-56.45207977294922,261.6553649902344,548.9127197265625,-139.37449645996094,217.99066162109375,539.9480590820312,-238.48910522460938,189.71322631835938,516.7719116210938,-162.2308807373047,220.56739807128906,494.5970764160156,-225.32847595214844,-27.12862205505371,725.3864135742188,-351.82708740234375,-13.432111740112305,706.8872680664062,-562.624267578125,92.83348846435547,565.2713623046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-192.8156280517578,-139.79998779296875,748.9559326171875,-191.3480987548828,-242.12615966796875,629.756103515625,-165.45616149902344,-256.9080505371094,675.6442260742188,-109.96572875976562,-196.7305908203125,768.7103271484375,-216.36985778808594,-257.0846862792969,671.0936279296875,-272.06256103515625,-201.7371063232422,772.3054809570312,Berjalan
1744775536.8754814,12,-183.10801696777344,414.1148376464844,520.7837524414062,-187.52784729003906,261.11151123046875,604.4031372070312,-191.08888244628906,139.41970825195312,672.3859252929688,-193.8196563720703,-62.94252014160156,736.3656616210938,-160.55767822265625,-29.247150421142578,728.9808349609375,-22.410913467407227,-9.616861343383789,736.8716430664062,94.04784393310547,231.70982360839844,702.39697265625,-57.68379592895508,238.68539428710938,534.0352783203125,-142.03128051757812,196.89076232910156,532.941650390625,-244.0460662841797,176.70640563964844,514.3604125976562,-161.3166961669922,198.5106964111328,480.483642578125,-226.201904296875,-29.144763946533203,724.5670166015625,-352.5619201660156,-14.95821762084961,705.52880859375,-562.3031616210938,89.6985092163086,561.1915893554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-194.00054931640625,-142.00357055664062,747.6412353515625,-191.80392456054688,-241.02410888671875,625.6994018554688,-165.4036865234375,-256.6589050292969,671.0093383789062,-110.2030258178711,-198.2133026123047,765.3373413085938,-216.33587646484375,-257.46630859375,666.763916015625,-272.1770324707031,-205.71588134765625,769.7755737304688,Berjalan
1744775536.958703,13,,,,-186.82533264160156,260.2120666503906,602.890380859375,-190.18370056152344,138.1182403564453,670.010009765625,-192.38623046875,-64.74341583251953,732.0364379882812,-159.20306396484375,-30.99431037902832,724.702392578125,-20.808399200439453,-12.5215425491333,728.911865234375,98.12537384033203,226.41757202148438,687.955078125,-60.9825325012207,233.4263458251953,526.7115478515625,-145.91812133789062,193.15725708007812,530.92041015625,-249.2526397705078,175.51025390625,518.3204956054688,-162.98785400390625,203.07220458984375,468.8046875,-224.84791564941406,-30.853479385375977,720.8372802734375,-351.29071044921875,-16.8456974029541,702.6834716796875,-562.4502563476562,84.70095825195312,558.4628295898438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-192.47515869140625,-143.86813354492188,742.5496215820312,-194.4124755859375,-239.66610717773438,618.157958984375,-165.8659210205078,-256.0799865722656,661.8273315429688,-107.33026123046875,-199.33773803710938,755.0949096679688,-216.89529418945312,-257.47021484375,659.7915649414062,-268.76287841796875,-209.1454315185547,766.39990234375,Berjalan
1744775537.037206,14,,,,-190.7689666748047,262.1031494140625,600.5732421875,-193.17518615722656,139.9296875,669.179931640625,-192.5193634033203,-66.13461303710938,724.3347778320312,-159.57693481445312,-31.67490577697754,717.4994506835938,-20.68185806274414,-10.966371536254883,714.6456298828125,92.25492095947266,226.57188415527344,647.2249145507812,-92.50837707519531,256.2535095214844,517.162841796875,-164.48789978027344,201.2629852294922,544.489013671875,,,,,,,-225.64968872070312,-31.96352767944336,714.9385986328125,-353.20526123046875,-19.1474552154541,698.7413940429688,-558.7025756835938,76.44285583496094,540.0780639648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191.76788330078125,-146.01806640625,732.087890625,-200.81820678710938,-220.68508911132812,593.2674560546875,-168.68544006347656,-243.2063446044922,631.8011474609375,-104.35671997070312,-200.3585205078125,729.4807739257812,-219.97251892089844,-245.88031005859375,633.0485229492188,-265.2042541503906,-217.08998107910156,750.0877685546875,Berjalan
1744775537.1298602,15,-190.29647827148438,408.5000305175781,513.499267578125,-191.9156494140625,255.36746215820312,595.7349243164062,-193.29331970214844,135.8919219970703,666.6908569335938,-191.40771484375,-69.02072143554688,719.153076171875,-158.92733764648438,-34.6608772277832,712.4383544921875,-21.80382537841797,-10.43663215637207,709.3277587890625,84.44164276123047,224.47451782226562,631.7254028320312,-56.300289154052734,251.31800842285156,456.97308349609375,,,,,,,,,,-224.46575927734375,-35.15616226196289,710.5146484375,-351.0909118652344,-22.204145431518555,695.8011474609375,-549.1947631835938,80.10244750976562,535.9554443359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190.31178283691406,-148.30967712402344,725.973388671875,-210.3959503173828,-226.41912841796875,591.7816162109375,-177.45431518554688,-248.92892456054688,628.9596557617188,-106.43058013916016,-206.25820922851562,720.56298828125,-228.2271728515625,-249.1484832763672,633.0911865234375,-265.0989685058594,-214.65365600585938,750.3377685546875,Berjalan
1744775537.215408,16,,,,-193.85203552246094,255.3743438720703,589.9796752929688,-196.0952606201172,136.26414489746094,660.8600463867188,-197.84298706054688,-67.61406707763672,715.2302856445312,-164.80307006835938,-34.19511032104492,707.4193725585938,-27.931556701660156,-11.99793815612793,698.6078491210938,86.95242309570312,220.59458923339844,629.0363159179688,-23.70981788635254,237.940673828125,433.40997314453125,,,,,,,,,,-230.20086669921875,-33.1337890625,707.045654296875,-356.0566711425781,-15.77517032623291,693.0235595703125,-556.3338012695312,97.5164794921875,544.877685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198.47390747070312,-146.6419677734375,722.8177490234375,-212.1949462890625,-244.12890625,601.5755615234375,-180.615966796875,-260.1864929199219,642.8596801757812,-114.00860595703125,-203.15951538085938,729.4210205078125,-231.38394165039062,-260.6517639160156,645.0194702148438,-273.2578125,-209.6865234375,753.9478149414062,Berjalan
1744775537.2888956,17,-183.541259765625,404.8287353515625,504.53961181640625,-188.94773864746094,252.25222778320312,586.8595581054688,-193.10789489746094,131.95094299316406,655.6967163085938,-198.26080322265625,-70.81782531738281,714.1044921875,-164.65821838378906,-38.094966888427734,705.680419921875,-27.908161163330078,-14.242072105407715,698.8511352539062,87.24220275878906,218.6721954345703,630.4843139648438,-2.536810874938965,230.0650634765625,423.9455871582031,,,,,,,,,,-230.04969787597656,-35.970733642578125,705.188720703125,-355.75579833984375,-16.115121841430664,692.8795166015625,-559.1800537109375,96.4810562133789,548.3788452148438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.19602966308594,-149.68360900878906,723.2555541992188,-218.876220703125,-240.385009765625,597.4337768554688,-188.21514892578125,-260.0516662597656,637.8618774414062,-118.78559875488281,-210.81443786621094,727.0030517578125,-238.9559783935547,-257.9632263183594,640.0715942382812,-278.2337646484375,-210.1763458251953,751.4268798828125,Berjalan
1744775537.3862927,18,-185.94436645507812,408.6839294433594,506.2293395996094,-192.20176696777344,254.6088409423828,586.0338745117188,-196.89259338378906,134.78062438964844,655.93994140625,-199.85281372070312,-69.80496978759766,708.670166015625,-166.56797790527344,-36.49911117553711,701.029541015625,-29.387786865234375,-13.785637855529785,696.3970336914062,85.81590270996094,220.9935760498047,633.64794921875,4.8452911376953125,228.70880126953125,423.0849609375,,,,,,,,,,-232.04531860351562,-34.994468688964844,700.8638916015625,-358.54132080078125,-17.948589324951172,691.403564453125,-562.36328125,101.3581314086914,552.4220581054688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.99407958984375,-148.9936065673828,715.6043701171875,-226.14999389648438,-243.3280029296875,593.436279296875,-195.83779907226562,-263.01953125,634.1890258789062,-122.58416748046875,-214.01356506347656,720.5277099609375,-246.42343139648438,-258.30596923828125,637.0253295898438,-281.5632629394531,-204.474365234375,747.1477661132812,Berjalan
1744775537.4694848,19,-185.1175079345703,406.9793701171875,510.014404296875,-191.7587890625,253.0293426513672,590.5813598632812,-196.77716064453125,132.65151977539062,659.923583984375,-201.1634521484375,-72.57347106933594,711.298095703125,-167.602294921875,-39.36964416503906,703.9912719726562,-30.735448837280273,-14.472744941711426,696.22412109375,85.7588119506836,220.22860717773438,633.8717041015625,5.427732944488525,229.9399871826172,422.79107666015625,,,,,,,,,,-233.16461181640625,-37.46333694458008,703.61279296875,-359.19146728515625,-18.629634857177734,689.7556762695312,-562.2431030273438,101.8990249633789,549.90869140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.81021118164062,-151.91624450683594,717.6881713867188,-225.92559814453125,-241.7555389404297,591.5003662109375,-195.7623748779297,-262.77349853515625,631.8057861328125,-123.70127868652344,-216.4329376220703,720.837158203125,-246.49066162109375,-258.64495849609375,634.3330078125,-283.24359130859375,-209.4307098388672,746.291015625,Berjalan
1744775537.553889,20,-185.062255859375,406.7777404785156,509.9635009765625,-191.69923400878906,252.75999450683594,590.4598388671875,-196.71966552734375,132.2847900390625,659.6760864257812,-201.0679168701172,-73.08159637451172,710.6226806640625,-167.5081024169922,-39.84840393066406,703.39501953125,-30.625417709350586,-14.85561752319336,695.8278198242188,85.76620483398438,220.21852111816406,634.515625,5.762271404266357,230.72740173339844,423.311279296875,,,,,,,,,,-233.08099365234375,-37.95819091796875,703.0010986328125,-359.1317443847656,-19.08827018737793,689.2265014648438,-562.3243408203125,101.93700408935547,549.9304809570312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-202.6959686279297,-152.45053100585938,716.84521484375,-225.5424041748047,-241.69308471679688,590.1556396484375,-195.3920135498047,-262.8769226074219,630.395263671875,-123.48820495605469,-216.88214111328125,719.7593383789062,-246.1367950439453,-258.8313903808594,632.8845825195312,-283.0945129394531,-210.230712890625,745.065673828125,Berjalan
1744775537.6376865,21,-180.78211975097656,406.76519775390625,509.82635498046875,-188.7067108154297,252.6838836669922,588.957763671875,-194.67739868164062,132.7222900390625,658.1617431640625,-199.57562255859375,-71.69182586669922,710.2655029296875,-166.02349853515625,-38.705810546875,702.8109741210938,-29.246850967407227,-15.079423904418945,696.6924438476562,84.3571548461914,220.525146484375,635.7017822265625,7.918104648590088,229.93170166015625,423.8445129394531,,,,,,,,,,-231.3958740234375,-36.6251335144043,702.4791259765625,-357.27984619140625,-17.682340621948242,691.0139770507812,-560.566162109375,101.23992156982422,551.648681640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-201.4315948486328,-150.77838134765625,716.9755859375,-224.79930114746094,-239.94168090820312,590.9016723632812,-195.52565002441406,-261.4401550292969,631.4013671875,-123.76469421386719,-216.53616333007812,720.9275512695312,-246.0512237548828,-256.4043273925781,633.3968505859375,-282.95916748046875,-206.66110229492188,744.6581420898438,Berjalan
1744775537.7075677,22,-177.93014526367188,401.70526123046875,509.5378723144531,-186.6103057861328,248.3536376953125,587.9739379882812,-193.1130828857422,128.7059783935547,656.1824340820312,-198.20909118652344,-74.05623626708984,710.1229248046875,-164.79310607910156,-41.4475212097168,702.049560546875,-29.00591468811035,-17.008441925048828,694.1920166015625,83.80852508544922,216.75503540039062,631.0111694335938,10.899797439575195,227.5123291015625,419.2557678222656,,,,,,,,,,-229.8074493408203,-39.14128112792969,702.3314819335938,-354.7445983886719,-18.156219482421875,691.7120361328125,-555.79052734375,100.51524353027344,551.7560424804688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.27255249023438,-152.63978576660156,717.6166381835938,-222.0055694580078,-237.99412536621094,589.6619262695312,-192.83554077148438,-260.19329833984375,629.4619140625,-122.33657836914062,-217.30039978027344,720.0641479492188,-243.1498260498047,-255.7801055908203,631.3519897460938,-280.8767395019531,-209.84193420410156,743.1943969726562,Berjalan
